Customer ID,Surname,Geography,Gender,Age,Tenure,Credit Score,Balance,Number of Products,Has Credit Card,Is Active Member,Estimated Salary,Actual Churn,Churn Probability Percent,Risk Level,Predicted Churn,Recommended Retention Action
15582492,Moore,France,Female,29,2,535,112367.34,1,1,0,185630.76,0,11.32,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15670427,Chidi,Spain,Male,37,4,662,155187.3,1,1,0,48930.8,0,11.32,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15598070,Marchesi,France,Female,33,4,564,135946.26,1,1,0,63170.0,0,11.32,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15656333,Jen,France,Female,33,3,574,134348.57,1,1,0,63163.99,0,11.32,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15580252,Waters,France,Male,44,4,748,112610.77,1,0,1,2048.55,0,11.32,Low Risk,0,Needs-based product review and personalized loyalty offer
15619029,Bykov,Spain,Female,43,2,620,0.0,2,1,0,20670.1,0,11.31,Low Risk,0,Relationship-manager outreach and digital engagement support
15798659,Kennedy,Spain,Female,43,3,526,0.0,2,1,0,31705.19,0,11.31,Low Risk,0,Relationship-manager outreach and digital engagement support
15608109,Greco,Germany,Male,58,7,710,170113.0,2,0,1,10494.64,0,11.31,Low Risk,0,Personalized retention call and customer-service review
15746802,Onio,France,Female,30,6,477,131286.46,1,1,0,194144.45,0,11.31,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15599301,Tao,Germany,Female,28,6,538,164365.44,1,0,1,5698.97,0,11.31,Low Risk,0,Needs-based product review and personalized loyalty offer
15681081,Marrero,Spain,Female,47,5,545,0.0,2,1,1,38970.14,0,11.3,Low Risk,0,Personalized retention call and customer-service review
15700174,McKay,Spain,Female,30,0,733,83319.28,1,0,0,57769.2,0,11.3,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15742204,Hsu,Germany,Male,31,6,579,139729.54,1,0,1,135815.38,0,11.3,Low Risk,0,Needs-based product review and personalized loyalty offer
15763683,Northern,Germany,Male,32,4,678,139626.01,1,1,1,118235.52,1,11.3,Low Risk,0,Needs-based product review and personalized loyalty offer
15707199,Cooper,France,Male,36,0,643,148159.71,1,0,0,55835.66,0,11.3,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15628303,Thurgood,Spain,Male,35,3,738,0.0,1,1,1,15650.73,0,11.29,Low Risk,0,Needs-based product review and personalized loyalty offer
15773260,Tsou,France,Female,32,0,590,127763.24,1,1,0,100717.54,0,11.29,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15585198,Bergamaschi,France,Male,41,4,715,94267.9,1,0,1,152821.12,1,11.29,Low Risk,0,Needs-based product review and personalized loyalty offer
15647800,Greco,France,Female,34,6,850,101266.51,1,1,0,33501.98,0,11.28,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15718454,Ch'eng,Spain,Female,44,2,712,0.0,2,0,0,45738.94,0,11.28,Low Risk,0,Relationship-manager outreach and digital engagement support
15771674,Ma,Spain,Female,39,5,603,162390.52,2,1,0,54702.66,0,11.28,Low Risk,0,Relationship-manager outreach and digital engagement support
15580629,Blackwood,France,Male,31,6,604,134837.58,1,1,0,192029.19,0,11.28,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15586993,Giordano,Spain,Female,56,5,655,0.0,2,1,1,41782.7,0,11.28,Low Risk,0,Personalized retention call and customer-service review
15788126,Evans,Spain,Female,38,6,689,121021.05,1,1,1,12182.15,0,11.28,Low Risk,0,Needs-based product review and personalized loyalty offer
15734044,Black,France,Female,31,7,671,41299.03,1,0,1,102681.32,0,11.28,Low Risk,0,Needs-based product review and personalized loyalty offer
15648225,Shephard,Spain,Female,38,1,652,103895.31,1,0,1,159649.44,0,11.27,Low Risk,0,Needs-based product review and personalized loyalty offer
15648320,Heller,France,Female,31,7,658,123974.96,1,1,0,102153.75,0,11.27,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15639278,Chinomso,Germany,Female,36,6,580,145387.32,2,1,1,169963.2,1,11.27,Low Risk,0,Personalized retention call and customer-service review
15672912,Loggia,Spain,Female,39,7,737,130051.66,2,0,0,55356.39,1,11.27,Low Risk,0,Relationship-manager outreach and digital engagement support
15773520,Begg,France,Female,43,4,672,92599.55,2,1,1,167336.78,0,11.26,Low Risk,0,Personalized retention call and customer-service review
15721730,Amechi,Spain,Female,44,4,601,0.0,2,1,0,58561.31,0,11.26,Low Risk,0,Relationship-manager outreach and digital engagement support
15761158,Y?an,France,Female,54,7,719,0.0,2,1,1,125041.52,0,11.25,Low Risk,0,Personalized retention call and customer-service review
15674637,Pagnotto,France,Female,68,3,491,107571.61,1,0,1,113695.99,0,11.24,Low Risk,0,Needs-based product review and personalized loyalty offer
15569432,Macleod,France,Female,48,9,656,0.0,2,1,1,85240.61,1,11.24,Low Risk,0,Personalized retention call and customer-service review
15622370,Boyle,Germany,Male,30,1,813,116416.94,1,0,1,85808.22,0,11.23,Low Risk,0,Needs-based product review and personalized loyalty offer
15713845,Merrett,France,Male,38,7,688,148045.68,1,1,0,175479.92,1,11.23,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15755084,Bezrukova,France,Male,37,7,531,121854.45,1,1,0,147521.35,0,11.23,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15797964,Cameron,Germany,Female,29,1,732,154333.82,1,1,1,138527.56,0,11.23,Low Risk,0,Needs-based product review and personalized loyalty offer
15654074,Tuan,France,Male,38,8,653,119315.75,1,1,0,150468.35,0,11.23,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15594515,Cheng,France,Female,44,7,568,0.0,2,0,0,62370.67,1,11.23,Low Risk,0,Relationship-manager outreach and digital engagement support
15759034,Li Fonti,France,Male,36,2,654,112262.84,1,1,0,12873.39,0,11.23,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15711687,Nero,France,Male,41,4,434,108128.52,1,0,1,56784.11,0,11.22,Low Risk,0,Needs-based product review and personalized loyalty offer
15629128,Mamelu,Germany,Male,42,2,774,132193.94,2,1,1,162865.52,0,11.22,Low Risk,0,Personalized retention call and customer-service review
15799357,Armfield,France,Male,35,5,727,136364.46,1,0,0,142754.71,0,11.22,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15712319,Chukwukere,Spain,Male,45,8,714,150900.29,2,0,1,139889.15,0,11.22,Low Risk,0,Personalized retention call and customer-service review
15718769,Fallaci,Spain,Male,36,1,557,113110.26,1,1,0,98413.1,0,11.22,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15576360,Ch'iu,France,Male,40,1,600,141136.79,1,1,1,67803.83,0,11.21,Low Risk,0,Needs-based product review and personalized loyalty offer
15792660,Gibbons,France,Male,38,2,614,116248.88,1,1,0,105140.92,0,11.21,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15646594,Ali,France,Male,41,5,749,57568.94,1,1,1,61128.29,0,11.21,Low Risk,0,Needs-based product review and personalized loyalty offer
15740557,Fedorova,France,Female,43,5,753,0.0,2,1,0,109881.71,0,11.21,Low Risk,0,Relationship-manager outreach and digital engagement support
15789753,Millar,France,Male,40,6,480,148790.61,1,0,1,79329.7,0,11.2,Low Risk,0,Needs-based product review and personalized loyalty offer
15791114,Yegorova,France,Male,37,1,700,135179.49,1,1,0,160670.37,0,11.2,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15690958,Cantrell,Germany,Male,23,2,767,139542.82,1,0,1,28038.28,0,11.2,Low Risk,0,Needs-based product review and personalized loyalty offer
15615991,Udegbulam,France,Male,42,7,654,99263.09,1,1,1,67607.9,0,11.19,Low Risk,0,Needs-based product review and personalized loyalty offer
15794874,Quinones,Spain,Male,41,9,696,127523.75,1,0,1,191417.42,0,11.19,Low Risk,0,Needs-based product review and personalized loyalty offer
15756333,Khan,France,Female,55,7,642,0.0,2,1,1,101515.76,0,11.19,Low Risk,0,Personalized retention call and customer-service review
15713374,Jarvis,Germany,Male,67,9,689,157094.78,1,1,1,99490.01,0,11.19,Low Risk,0,Needs-based product review and personalized loyalty offer
15770420,Dillon,Germany,Male,46,10,749,78136.36,2,1,1,73470.98,0,11.18,Low Risk,0,Personalized retention call and customer-service review
15638513,Palermo,France,Female,40,7,723,142856.95,2,0,0,38019.74,0,11.18,Low Risk,0,Relationship-manager outreach and digital engagement support
15632826,Tardent,France,Male,38,3,493,134006.77,1,1,0,89578.32,0,11.18,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15598838,Greco,France,Female,37,1,659,151105.68,1,1,1,140934.57,0,11.18,Low Risk,0,Needs-based product review and personalized loyalty offer
15583755,McClemans,Germany,Male,33,2,592,156570.86,1,1,1,37140.2,0,11.17,Low Risk,0,Needs-based product review and personalized loyalty offer
15682211,Tu,France,Male,57,1,467,0.0,2,1,1,114448.77,0,11.17,Low Risk,0,Personalized retention call and customer-service review
15588923,Murphy,France,Female,33,4,591,113743.37,1,1,0,124625.08,0,11.17,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15771873,Buccho,Germany,Female,37,2,776,103769.22,2,1,0,194099.12,0,11.17,Low Risk,0,Relationship-manager outreach and digital engagement support
15675320,Leonard,Spain,Female,40,5,758,93499.82,2,0,0,123218.81,0,11.16,Low Risk,0,Relationship-manager outreach and digital engagement support
15734970,White,Spain,Male,38,7,835,86824.09,1,0,0,175905.97,0,11.16,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15696373,Gill,France,Female,44,9,687,0.0,2,0,0,103042.2,1,11.15,Low Risk,0,Relationship-manager outreach and digital engagement support
15574795,Lombardo,France,Female,38,2,495,63093.01,1,1,1,47089.72,0,11.15,Low Risk,0,Needs-based product review and personalized loyalty offer
15777211,Herrera,France,Male,65,7,515,92113.61,1,1,1,142548.33,0,11.15,Low Risk,0,Needs-based product review and personalized loyalty offer
15764841,Vidler,France,Female,35,0,623,130557.24,1,1,1,47880.71,0,11.15,Low Risk,0,Needs-based product review and personalized loyalty offer
15682563,Larionova,Spain,Male,38,5,618,126473.99,1,1,0,91972.49,0,11.15,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15610156,Ma,France,Male,40,2,637,133463.1,1,0,1,93165.34,0,11.15,Low Risk,0,Needs-based product review and personalized loyalty offer
15592765,Marks,France,Male,40,8,637,125470.81,1,1,1,174536.17,0,11.14,Low Risk,0,Needs-based product review and personalized loyalty offer
15752097,Chiazagomekpere,Spain,Male,38,8,708,99640.89,1,1,0,12429.22,0,11.14,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15814236,Kay,Spain,Female,38,1,537,96939.06,1,1,1,102606.92,0,11.14,Low Risk,0,Needs-based product review and personalized loyalty offer
15664539,Bruce,Spain,Male,35,9,683,61172.04,1,0,0,82951.12,0,11.14,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15693162,Higgins,France,Female,29,5,694,99713.87,1,0,0,112317.89,0,11.13,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15733491,McGregor,Germany,Female,40,8,512,153537.57,2,0,0,23101.13,0,11.13,Low Risk,0,Relationship-manager outreach and digital engagement support
15599131,Dilke,Germany,Male,26,4,650,214346.96,2,1,0,128815.33,0,11.13,Low Risk,0,Relationship-manager outreach and digital engagement support
15640266,Windsor,Spain,Male,41,5,621,104631.67,1,1,1,95551.22,0,11.13,Low Risk,0,Needs-based product review and personalized loyalty offer
15742820,Trevisano,France,Female,45,2,535,0.0,2,0,1,170621.55,0,11.12,Low Risk,0,Personalized retention call and customer-service review
15605424,Oluchukwu,Spain,Male,38,7,624,123906.55,1,1,0,135096.78,0,11.12,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15795586,McDonald,France,Male,35,1,478,92474.05,1,1,0,178626.07,0,11.12,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15677783,Graham,Spain,Male,38,4,764,113607.47,1,1,0,91094.46,0,11.12,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15752650,Saad,Spain,Female,37,6,681,121231.39,1,1,1,146366.08,0,11.12,Low Risk,0,Needs-based product review and personalized loyalty offer
15726289,Cawood,France,Male,25,0,645,174400.36,1,1,0,42669.37,0,11.11,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15708048,Burn,France,Female,34,4,631,124379.14,1,1,0,106892.91,0,11.11,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15709447,Reed,France,Female,26,0,584,146286.22,1,1,0,105105.35,0,11.11,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15755648,Pisano,France,Female,21,8,675,98373.26,1,1,0,18203.0,0,11.09,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15689044,Humphries,France,Male,37,2,539,127609.59,1,1,0,98646.22,0,11.09,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15799652,Daigle,France,Female,38,0,763,152582.2,2,0,0,31892.82,0,11.09,Low Risk,0,Relationship-manager outreach and digital engagement support
15810010,Dahlenburg,Germany,Male,36,6,678,118448.15,2,1,0,53172.02,0,11.09,Low Risk,0,Relationship-manager outreach and digital engagement support
15692430,Milano,Germany,Male,36,2,699,123601.56,2,1,0,103557.85,0,11.09,Low Risk,0,Relationship-manager outreach and digital engagement support
15797710,Saunders,Germany,Male,29,4,619,98955.87,1,0,1,131712.51,0,11.09,Low Risk,0,Needs-based product review and personalized loyalty offer
15779743,Onwuamaeze,France,Female,44,7,633,0.0,2,1,0,29761.29,0,11.08,Low Risk,0,Relationship-manager outreach and digital engagement support
15628034,Wilder,France,Female,37,6,629,129101.3,1,1,1,23971.33,0,11.08,Low Risk,0,Needs-based product review and personalized loyalty offer
15705298,L?,Germany,Male,29,0,697,172693.54,1,0,0,141798.98,0,11.08,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15702138,Swift,France,Female,22,3,510,156834.34,1,0,0,44374.44,0,11.08,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15642579,Chang,Spain,Female,37,1,731,128932.4,1,1,1,180712.52,0,11.07,Low Risk,0,Needs-based product review and personalized loyalty offer
15669281,Ch'iu,Spain,Male,38,3,711,128718.78,1,0,0,114793.45,0,11.07,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15675963,Padovano,France,Female,57,9,627,0.0,2,1,1,107712.42,0,11.07,Low Risk,0,Personalized retention call and customer-service review
15674179,Vorobyova,Germany,Male,34,7,513,60515.13,1,0,0,124571.09,0,11.07,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15730705,Chidubem,France,Male,37,9,715,165252.52,1,1,0,85286.3,0,11.07,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15812351,Beluchi,Spain,Female,27,2,710,135277.96,1,1,0,142200.15,0,11.07,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15611848,Kwemtochukwu,Germany,Male,32,3,850,137714.25,1,0,1,159403.68,0,11.06,Low Risk,0,Needs-based product review and personalized loyalty offer
15741336,Ejimofor,France,Female,38,5,715,118590.41,1,1,1,5684.17,1,11.06,Low Risk,0,Needs-based product review and personalized loyalty offer
15754105,Olisanugo,France,Male,37,5,650,106967.18,1,0,0,24495.03,0,11.06,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15775750,Yao,France,Male,37,9,686,134560.62,1,1,0,27596.39,0,11.06,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15802758,Chinwendu,Germany,Female,23,4,594,104753.84,2,1,0,56756.52,1,11.06,Low Risk,0,Relationship-manager outreach and digital engagement support
15705515,Lazarev,Germany,Male,40,5,587,138241.9,2,1,0,159418.1,0,11.06,Low Risk,0,Relationship-manager outreach and digital engagement support
15778934,Napolitani,Spain,Female,49,8,678,0.0,2,0,1,98090.69,0,11.05,Low Risk,0,Personalized retention call and customer-service review
15751943,Mai,Spain,Female,43,5,529,0.0,2,0,0,79476.63,0,11.05,Low Risk,0,Relationship-manager outreach and digital engagement support
15792232,Moss,Spain,Female,43,5,595,0.0,2,0,0,105149.8,0,11.05,Low Risk,0,Relationship-manager outreach and digital engagement support
15773751,Y?,France,Female,29,1,597,132144.35,1,1,0,158086.33,0,11.05,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15570271,Wan,Spain,Male,31,6,577,0.0,1,1,1,196395.25,0,11.05,Low Risk,0,Needs-based product review and personalized loyalty offer
15726931,Onwumelu,France,Female,41,8,715,56214.85,2,0,0,92982.61,1,11.05,Low Risk,0,Relationship-manager outreach and digital engagement support
15644295,Hargreaves,Spain,Female,39,2,731,126816.18,1,1,1,74850.93,0,11.05,Low Risk,0,Needs-based product review and personalized loyalty offer
15713578,Farrell,France,Female,50,9,483,0.0,2,1,1,111020.24,0,11.05,Low Risk,0,Personalized retention call and customer-service review
15581871,Butler,Germany,Male,42,7,504,131287.36,2,1,1,149697.78,0,11.05,Low Risk,0,Personalized retention call and customer-service review
15629575,Wheare,France,Male,36,2,717,148061.89,1,1,0,179128.69,1,11.04,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15691874,Kazakova,France,Female,34,9,687,125474.44,1,1,0,198929.84,0,11.04,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15653773,Shaw,France,Female,38,7,457,164496.99,1,1,1,163327.27,0,11.02,Low Risk,0,Needs-based product review and personalized loyalty offer
15799815,Bobrov,Germany,Female,23,4,656,163549.63,1,0,1,21085.12,0,11.02,Low Risk,0,Needs-based product review and personalized loyalty offer
15618258,Chizuoke,Spain,Male,37,5,640,158024.38,1,1,0,81298.09,0,11.02,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15580213,McIntyre,France,Female,43,2,585,0.0,2,1,0,89402.54,0,11.01,Low Risk,0,Relationship-manager outreach and digital engagement support
15724719,Jones,France,Female,22,7,550,139096.85,1,1,0,129890.94,0,11.01,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15572093,Han,France,Female,24,7,613,140453.91,1,1,0,129001.3,0,11.01,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15812518,Palermo,Spain,Female,37,0,657,163607.18,1,0,1,44203.55,0,11.0,Low Risk,0,Needs-based product review and personalized loyalty offer
15569178,Kharlamov,France,Female,18,4,570,82767.42,1,1,0,71811.9,0,11.0,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15797787,Denisov,France,Male,36,1,614,118311.76,1,1,0,146134.68,0,11.0,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15780677,Jackson,France,Female,59,4,717,0.0,2,1,1,170528.63,0,11.0,Low Risk,0,Personalized retention call and customer-service review
15780220,Pauley,France,Male,38,10,656,0.0,1,1,1,136521.82,0,11.0,Low Risk,0,Needs-based product review and personalized loyalty offer
15672574,Uspenskaya,Spain,Female,32,5,850,0.0,1,1,1,3830.59,0,11.0,Low Risk,0,Needs-based product review and personalized loyalty offer
15799350,Mao,France,Male,41,0,632,106134.46,1,0,1,105570.39,0,10.99,Low Risk,0,Needs-based product review and personalized loyalty offer
15628008,Monds,Spain,Female,29,6,781,98759.89,1,0,0,112202.64,0,10.99,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15707042,Dellucci,France,Female,24,2,634,87413.19,1,1,0,63340.65,0,10.99,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15757811,Lloyd,Spain,Female,69,9,732,137453.43,1,0,1,110932.24,1,10.99,Low Risk,0,Needs-based product review and personalized loyalty offer
15636912,Sneddon,Spain,Male,38,3,678,124483.53,1,1,0,126253.31,0,10.99,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15640789,Butler,France,Male,38,4,711,123345.85,1,1,0,141827.83,0,10.98,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15670552,Peavy,France,Female,31,3,560,115141.18,1,1,0,39806.75,0,10.98,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15638149,Rowley,France,Male,37,6,528,103772.45,1,1,0,197111.99,0,10.98,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15605804,Watson,France,Male,45,10,737,0.0,2,1,0,1364.54,0,10.98,Low Risk,0,Relationship-manager outreach and digital engagement support
15629187,Titheradge,France,Male,38,8,535,85982.07,1,1,0,9238.35,0,10.97,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15584580,Fyodorova,France,Male,35,6,443,161111.45,1,0,0,13946.66,0,10.97,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15650351,Millar,France,Female,38,8,653,102133.38,1,1,1,166520.96,0,10.97,Low Risk,0,Needs-based product review and personalized loyalty offer
15571752,Romani,Germany,Female,32,10,668,92041.87,1,1,1,43595.9,0,10.97,Low Risk,0,Needs-based product review and personalized loyalty offer
15729362,Lombardi,France,Male,36,8,745,67226.37,1,1,0,130789.6,0,10.97,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15719276,T'ao,Spain,Male,35,6,741,74371.49,1,0,0,99595.67,0,10.97,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15666916,Lira,France,Male,43,6,639,99610.92,2,1,0,187296.78,0,10.96,Low Risk,0,Relationship-manager outreach and digital engagement support
15645103,Su,Germany,Male,25,5,812,54817.55,1,1,0,131660.31,0,10.96,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15774224,Nixon,Germany,Female,30,5,613,131563.88,2,1,0,170638.98,0,10.96,Low Risk,0,Relationship-manager outreach and digital engagement support
15689751,Jones,France,Female,31,2,666,79589.43,1,0,0,4050.57,0,10.96,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15662488,Udegbunam,France,Female,44,5,627,0.0,2,1,0,82969.61,1,10.96,Low Risk,0,Relationship-manager outreach and digital engagement support
15753550,Levien,France,Female,43,7,684,0.0,2,1,0,131093.99,0,10.95,Low Risk,0,Relationship-manager outreach and digital engagement support
15809999,Gordon,France,Female,41,3,709,150300.65,2,1,0,71672.86,0,10.94,Low Risk,0,Relationship-manager outreach and digital engagement support
15768359,Akhtar,France,Male,36,4,534,120037.96,1,1,0,36275.94,0,10.94,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15656613,McGregor,France,Female,34,3,646,131283.11,1,0,0,130500.65,0,10.93,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15768104,Wright,Spain,Male,37,8,788,141541.25,1,0,0,66013.27,0,10.93,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15685096,Trevisani,France,Female,50,4,753,0.0,2,1,1,861.4,0,10.93,Low Risk,0,Personalized retention call and customer-service review
15734850,Milanesi,Spain,Male,36,1,676,82729.49,1,1,0,113810.12,0,10.93,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15610727,Ch'in,France,Male,36,7,605,128829.25,1,1,0,190588.59,0,10.92,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15788539,Foxall,France,Female,34,3,501,107747.57,1,1,0,9249.36,0,10.92,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15737354,Yin,France,Female,48,7,554,0.0,2,1,1,63708.07,0,10.92,Low Risk,0,Personalized retention call and customer-service review
15690332,Wang,Germany,Male,35,3,647,192407.97,1,1,1,40145.28,0,10.92,Low Risk,0,Needs-based product review and personalized loyalty offer
15764294,Ifeatu,Germany,Male,31,4,759,98899.91,1,1,1,47832.82,0,10.91,Low Risk,0,Needs-based product review and personalized loyalty offer
15723872,Buccho,Spain,Female,46,10,589,0.0,2,0,1,168369.37,0,10.91,Low Risk,0,Personalized retention call and customer-service review
15735687,Chinweuba,Spain,Male,37,2,595,157084.99,1,1,0,134767.13,0,10.91,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15646302,Shao,France,Female,24,7,705,100169.51,1,1,0,121408.55,0,10.91,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15790322,Beneventi,France,Female,32,0,660,114668.89,1,1,0,84605.0,0,10.91,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15799925,Uwakwe,France,Male,60,6,800,88541.57,2,1,1,131718.12,0,10.91,Low Risk,0,Personalized retention call and customer-service review
15568915,Bailey,France,Male,38,6,681,153722.47,1,1,0,101319.76,0,10.91,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15668971,Nicholson,France,Female,40,4,583,55776.39,2,1,0,26920.43,0,10.9,Low Risk,0,Relationship-manager outreach and digital engagement support
15785547,Slye,France,Male,28,8,665,191402.82,2,1,0,83238.4,0,10.9,Low Risk,0,Relationship-manager outreach and digital engagement support
15660271,Duncan,Germany,Male,26,8,688,146133.39,1,1,1,175296.76,0,10.9,Low Risk,0,Needs-based product review and personalized loyalty offer
15583303,Monaldo,France,Female,29,2,593,152265.43,1,1,0,34004.44,0,10.89,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15666173,Chidumaga,Germany,Female,32,1,793,96408.98,1,1,1,138191.81,0,10.89,Low Risk,0,Needs-based product review and personalized loyalty offer
15589739,North,France,Male,41,3,698,90605.29,1,1,1,14357.0,0,10.89,Low Risk,0,Needs-based product review and personalized loyalty offer
15567328,Ch'en,Spain,Male,38,5,738,177997.07,1,0,1,19233.41,0,10.88,Low Risk,0,Needs-based product review and personalized loyalty offer
15729279,Naylor,France,Female,25,4,718,108691.95,1,1,0,63030.97,0,10.88,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15785042,Hsiung,France,Female,31,8,488,97588.6,1,0,0,124210.53,0,10.87,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15766746,Darwin,France,Male,35,6,835,127120.07,1,1,0,28707.69,0,10.86,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15631217,Young,France,Male,40,6,663,156218.19,1,0,1,33607.72,0,10.86,Low Risk,0,Needs-based product review and personalized loyalty offer
15686870,Ball,Germany,Male,36,8,761,108239.11,2,0,0,99444.02,0,10.85,Low Risk,0,Relationship-manager outreach and digital engagement support
15730345,Miah,France,Female,35,2,617,104508.1,1,1,1,147636.46,0,10.85,Low Risk,0,Needs-based product review and personalized loyalty offer
15807768,Cohn,Germany,Male,28,1,702,103033.83,1,1,1,40321.87,0,10.85,Low Risk,0,Needs-based product review and personalized loyalty offer
15726556,Macgroarty,Germany,Female,26,6,594,135067.52,2,0,0,131211.86,0,10.85,Low Risk,0,Relationship-manager outreach and digital engagement support
15646276,Metcalfe,France,Female,32,2,831,146033.62,1,1,0,191260.74,0,10.84,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15782591,Cook,France,Male,35,6,690,112689.95,1,1,0,176962.31,0,10.84,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15732774,Marchesi,France,Male,37,7,656,112291.34,1,1,0,153157.97,0,10.84,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15744919,Genovese,Spain,Female,37,0,734,152760.24,1,1,1,48990.5,0,10.83,Low Risk,0,Needs-based product review and personalized loyalty offer
15766374,Leak,Germany,Male,42,4,632,119624.6,2,1,1,195978.86,0,10.83,Low Risk,0,Personalized retention call and customer-service review
15721507,Pagan,France,Female,32,1,713,117094.02,1,0,0,149558.83,1,10.83,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15738672,Paterson,Germany,Female,40,2,737,162485.8,2,1,0,149381.32,0,10.83,Low Risk,0,Relationship-manager outreach and digital engagement support
15683657,Stephenson,France,Female,31,0,594,79340.95,1,1,0,78255.86,0,10.82,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15664639,McGregor,France,Male,19,9,645,128514.84,1,0,0,175969.19,0,10.82,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15605918,Padovesi,Germany,Male,43,5,635,78992.75,2,0,0,153265.31,0,10.82,Low Risk,0,Relationship-manager outreach and digital engagement support
15723950,Kruglov,Spain,Male,40,2,684,70291.02,1,1,1,115468.84,1,10.8,Low Risk,0,Needs-based product review and personalized loyalty offer
15755018,Dickinson,Germany,Female,26,10,568,109819.16,2,1,0,154491.39,0,10.8,Low Risk,0,Relationship-manager outreach and digital engagement support
15688074,Gregory,Germany,Male,31,1,802,125013.72,1,1,1,187658.09,0,10.79,Low Risk,0,Needs-based product review and personalized loyalty offer
